자치구,행정동,행정동코드,A_인프라,B_외출커뮤적은,C_배달의존,D_이동저하,E_독거비율,Dependency
서대문구,홍제3동,11410640,0.593685175656587,0.2673927533888372,0.7889908256880734,0.45154854140687295,0.20349847687390876,46.1
마포구,아현동,11440555,0.614795864580331,0.20812015138197126,0.9082568807339452,0.42877118384201807,0.1587377765698929,46.0
양천구,신월7동,11470611,0.5345547963358469,0.2574048488469601,0.8348623853211009,0.4894740069914345,0.23771675528935518,45.8
강북구,삼양동,11305534,0.5176829923081113,0.21526751969672353,0.889908256880734,0.5345421836989188,0.2443356467592229,45.8
강서구,화곡3동,11500560,0.5995085634985683,0.25962320286900603,0.853211009174312,0.42478892818447567,0.15423851729680968,45.8
광진구,자양2동,11215830,0.5964664515637278,0.18233229673333382,0.944954128440367,0.41919169204979867,0.19536423951493503,45.7
동작구,대방동,11590660,0.6204539487527295,0.24133966111155858,0.853211009174312,0.4218001921622341,0.1407721512787856,45.7
영등포구,양평1동,11560610,0.6214721699255313,0.17699255042842493,0.706422018348624,0.5551975795735633,0.2474409735169649,45.5
강북구,수유2동,11305625,0.5820274940778504,0.22350139356443813,0.7155963302752294,0.5705542040599383,0.22680976497290545,45.5
용산구,이태원1동,11170650,0.6786958655745822,0.16118952069194983,0.33944954128440374,0.7049042255248688,0.37314308948355773,45.4
노원구,월계1동,11350560,0.6050826720131858,0.13584907878925492,0.9174311926605504,0.48012756301490267,0.20614265335795856,45.3
송파구,가락2동,11710632,0.6600473783776292,0.20753344529334342,0.9541284403669726,0.29696015700063394,0.109191269339934,45.0
강서구,등촌1동,11500520,0.6415137951834006,0.17056726814456216,0.8807339449541284,0.419461536889016,0.15917425068036997,45.0
마포구,연남동,11440710,0.7759557035350358,0.17079718768172053,0.4128440366972477,0.5586687654598606,0.2168323615385555,45.0
중구,필동,11140570,0.6228460595470399,0.09159995454577123,0.17431192660550465,0.8444180959584602,0.598985419463963,44.8
관악구,삼성동,11620745,0.51349192661561,0.2636854932923151,0.8715596330275229,0.422020974303412,0.2554395060013618,44.7
노원구,중계2·3동,11350625,0.5196393764578323,0.2885946227488705,0.9082568807339452,0.4060592432078829,0.17498827096550265,44.6
성동구,성수1가1동,11200650,0.6088884396794513,0.19796288958275804,0.779816513761468,0.4643416399206819,0.21235250025807492,44.5
강동구,둔촌2동,11740700,0.6153917276781914,0.21242902838147756,0.81651376146789,0.38205940675020944,0.2071259325905455,44.2
동작구,상도3동,11590550,0.5583152380680977,0.21355943775104322,0.7614678899082571,0.5431158901813276,0.21056216121420948,44.1
서초구,반포4동,11650581,0.7116167101276242,0.2066466038209876,0.8440366972477066,0.272796778216162,0.10288554311812381,44.1
중랑구,묵1동,11260620,0.6143177197898474,0.257795028488859,0.779816513761468,0.39301674264570585,0.15470133926772472,44.1
도봉구,창5동,11320515,0.5920630169948352,0.205567843269169,0.9082568807339452,0.41814910971645847,0.1312753174703313,44.0
서초구,서초4동,11650531,0.704322285852997,0.2121714385688314,0.889908256880734,0.30546435799415317,0.022230012915388314,43.9
동대문구,답십리1동,11230600,0.5948475210307712,0.1884953220130528,0.7614678899082571,0.5091236175562688,0.2030276651535511,43.9
강북구,우이동,11305645,0.601943538620234,0.18955958169146275,0.6422018348623855,0.535682891428338,0.27223760498948485,43.7
종로구,이화동,11110640,0.5523782264242721,0.16311463772697365,0.3853211009174313,0.8541774843101582,0.3488821238946182,43.6
강서구,가양2동,11500604,0.4018560300194751,0.15606198177844596,0.8715596330275229,0.5465829875094548,0.47655965109576615,43.5
구로구,오류1동,11530770,0.5842891018631825,0.17599644513680512,0.8256880733944955,0.4392010957335897,0.2357702405377882,43.5
양천구,목2동,11470520,0.5941555072669603,0.21056720717652438,0.9266055045871561,0.34601876648200025,0.1438857286186795,43.4
양천구,목1동,11470510,0.6854467418244184,0.20053068032161514,0.9541284403669726,0.24676083978984797,0.04947990568933724,43.4
강서구,방화3동,11500641,0.4827995825860123,0.20454022836717223,0.8807339449541284,0.47485741153382266,0.2930219620011303,43.4
관악구,성현동,11620565,0.48749001398417435,0.23157794267369522,0.9541284403669726,0.4312897356747145,0.2081239810134543,43.4
서대문구,홍은1동,11410660,0.5433339389375255,0.2118194581500932,0.9082568807339452,0.4123637999059633,0.19278351424681908,43.3
송파구,마천2동,11710550,0.6008487297566799,0.23002204411333058,0.5412844036697247,0.5460923605290595,0.27067404272607576,43.1
동작구,상도2동,11590540,0.5979393478009717,0.1195357641417217,0.9724770642201835,0.401484146615696,0.16688436724928832,42.9
송파구,마천1동,11710540,0.5429455890068019,0.1566245592470416,0.8623853211009175,0.4203364883373879,0.3054194518847884,42.9
영등포구,양평2동,11560620,0.6436888464035241,0.1761112370991333,0.743119266055046,0.46674980068278926,0.13813451529878795,42.8
강동구,명일1동,11740530,0.6780577651381406,0.15449131823601173,0.9174311926605504,0.2853813602633031,0.11359110854342758,42.8
마포구,신수동,11440630,0.5833403797527049,0.13520436758249796,0.9633027522935779,0.4189545556759411,0.15107582460998784,42.7
서대문구,홍제1동,11410620,0.5333904999404279,0.1804966898100574,0.9174311926605504,0.4349408181204899,0.20289511559879667,42.7
마포구,도화동,11440585,0.6506591478894334,0.1510611363330074,0.7339449541284405,0.4446552323323181,0.18707399804163097,42.6
송파구,문정1동,11710641,0.6185945157133833,0.19880675031618822,0.8715596330275229,0.3520125927591635,0.12176832732385315,42.4
강남구,세곡동,11680700,0.5998986946502808,0.23985826675120886,0.9541284403669726,0.17625774270703443,0.16509876611671742,42.0
성북구,장위2동,11290770,0.5674484606579119,0.2567648680672095,0.44036697247706424,0.6189054929779012,0.27236534723215217,42.0
중랑구,중화1동,11260600,0.4984090410615072,0.18161672736471923,0.8623853211009175,0.52590714884396,0.20067133889958289,41.9
중구,다산동,11140625,0.5486539309711261,0.16682878663647657,0.6513761467889908,0.6383833840995974,0.21795831126867393,41.8
강동구,성내1동,11740640,0.6213763621623324,0.10892355223696702,0.8807339449541284,0.41101457570987576,0.1591700624959659,41.6
영등포구,신길6동,11560680,0.5802696979360596,0.14778016058013843,0.8807339449541284,0.4093791524418915,0.1773027348194652,41.6
동작구,신대방1동,11590670,0.5610890385852093,0.15340030196113708,0.8990825688073395,0.4348917554224503,0.16052972511204305,41.5
용산구,후암동,11170510,0.5763050764670249,0.17552736716349532,0.5321100917431194,0.5999754686509802,0.292539064379236,41.5
중랑구,신내2동,11260690,0.5153902453518281,0.19645902681969352,0.8990825688073395,0.4029887360222417,0.20526100751617543,41.4
양천구,목4동,11470540,0.6160251029573204,0.22662291358137251,0.743119266055046,0.37506388372140576,0.13156896101771304,41.2
성북구,안암동,11290600,0.6415821732937209,0.12823127560977926,0.4495412844036698,0.6408038105362146,0.26245699960263935,41.0
노원구,월계3동,11350580,0.48818497827712815,0.2582847389974625,0.81651376146789,0.4252018725596418,0.19984297121169614,41.0
서대문구,천연동,11410520,0.5208977876748025,0.14831080380643138,0.8990825688073395,0.43358341680806256,0.22496693786075742,40.9
관악구,중앙동,11620615,0.5691578213107972,0.110028995159662,0.6146788990825689,0.6094486579307807,0.2951295197497607,40.8
성북구,정릉2동,11290630,0.5268620641303515,0.1666055419479518,0.9174311926605504,0.45232536745916563,0.13063317309234995,40.6
강남구,도곡2동,11680656,0.6371866620760674,0.22881561818807813,0.9541284403669726,0.17355929431485984,0.04729010979931569,40.6
성북구,성북동,11290525,0.5962897581280159,0.14838993348905224,0.7889908256880734,0.41399104605760795,0.18620128167702005,40.5
은평구,응암2동,11380590,0.5374477620102199,0.16581096081500044,0.9174311926605504,0.4083611014575712,0.1506802119937358,40.5
양천구,신정7동,11470680,0.5140917529987769,0.2163615360116907,0.9633027522935779,0.3209191078766074,0.15174487038792503,40.4
서대문구,북아현동,11410555,0.5043523736438905,0.0728845112005875,0.889908256880734,0.5387452214976389,0.2584398967900421,40.3
성북구,보문동,11290610,0.5598978458051934,0.14829718317357674,0.5045871559633028,0.639250158431629,0.3091408578127068,40.3
강서구,염창동,11500510,0.6157680686282244,0.1771508273392547,0.9266055045871561,0.2790522722162032,0.07645735156309585,40.1
도봉구,창4동,11320514,0.5640322765727673,0.16571237236108766,0.9266055045871561,0.3522987918310607,0.12335503112930218,40.0
구로구,개봉2동,11530750,0.5349620548358219,0.16487368790885745,0.8990825688073395,0.37990473659463997,0.1764029921722605,39.9
중랑구,면목4동,11260540,0.5142325925195276,0.14376115888909077,0.7339449541284405,0.5194554040517612,0.27377651347674226,39.8
송파구,풍납2동,11710520,0.5344606798495523,0.15625667313728256,0.9357798165137615,0.35996074984156823,0.16577109441429946,39.7
서대문구,홍은2동,11410685,0.5619234811969368,0.19689221226209513,0.706422018348624,0.43631048510742687,0.198414507521894,39.7
송파구,장지동,11710646,0.593662747584459,0.1878530506646182,0.8073394495412846,0.303902528773228,0.1792700322485131,39.7
도봉구,도봉2동,11320522,0.5558309903755351,0.16178181982641998,0.7889908256880734,0.4344174826747349,0.1852000216179559,39.6
도봉구,창3동,11320513,0.5356179530279733,0.1614241924706093,0.5871559633027522,0.5612936198049758,0.3004350268633943,39.6
성동구,옥수동,11200645,0.5535648376589358,0.1331029777572736,0.981651376146789,0.31813888832103343,0.15419842492851588,39.5
구로구,개봉3동,11530760,0.5460286959184532,0.15757681678096838,0.7981651376146789,0.44386614060551555,0.18365527241140578,39.4
서초구,방배4동,11650621,0.6593533903640599,0.18184938309864337,0.6788990825688074,0.34170124905452104,0.1335265975282079,39.3
노원구,하계1동,11350611,0.5089451065593505,0.22211918406198436,0.853211009174312,0.3551934910153933,0.17888320083391945,39.3
성북구,길음1동,11290660,0.5552462606165279,0.1685734580274325,0.9541284403669726,0.33271459819694593,0.09830895308107662,39.3
성북구,길음2동,11290685,0.5575736325124824,0.08308767910735845,0.9633027522935779,0.41581454300141063,0.12488876533298598,38.9
동작구,신대방2동,11590680,0.615965820595929,0.10256640633971666,0.6605504587155964,0.4787783388188156,0.2047572352056139,38.7
중구,약수동,11140635,0.5155999133972237,0.12100650427708254,0.7981651376146789,0.49981805916143673,0.21873507855962415,38.7
동대문구,휘경2동,11230730,0.5210671563694736,0.20255360856873597,0.7614678899082571,0.4394382321074475,0.167422909550825,38.7
중구,청구동,11140645,0.44352338487056886,0.11095203962298894,0.8715596330275229,0.5925956211542001,0.20664213578103358,38.6
송파구,잠실3동,11710680,0.5937748594233555,0.20972599409956336,0.9357798165137615,0.22460903162499757,0.040250030829926266,38.5
도봉구,쌍문1동,11320660,0.5002474677396762,0.1826709940222971,0.7614678899082571,0.47527853302532863,0.19595629248637703,38.5
마포구,성산1동,11440720,0.5967091162417161,0.15227771091247502,0.5504587155963304,0.5213238751354337,0.20725694603047426,38.2
강남구,일원1동,11680730,0.5392282333375397,0.11832026063331194,0.743119266055046,0.4434859046957089,0.2652935750047861,38.2
강동구,고덕2동,11740560,0.581571670002215,0.10217670660875655,0.853211009174312,0.2824948381953105,0.2523119637388852,38.1
강북구,삼각산동,11305575,0.5336744156762133,0.1322548964120766,0.8440366972477066,0.4002943761882374,0.18312916616449415,38.0
종로구,창신1동,11110670,0.5627272631093033,0.13395907854898223,0.0,0.9509250362859538,0.4133268890985668,37.9
노원구,중계4동,11350624,0.5575185744668371,0.17398757610090204,0.706422018348624,0.40057648670196455,0.19584800189607415,37.8
서초구,방배본동,11650590,0.6083939786030202,0.13652587436050262,0.853211009174312,0.2979087024960647,0.11161618489464134,37.8
강남구,도곡1동,11680655,0.6026483385660165,0.11813659183167982,0.9082568807339452,0.3141893411288508,0.0802331806979032,37.7
강북구,번3동,11305608,0.4268309421682738,0.17768768005738317,0.8073394495412846,0.5258539975877508,0.2141004002953854,37.6
용산구,용문동,11170590,0.5098133826131307,0.11572461987130023,0.7706422018348623,0.5058323282294499,0.20153449261995401,37.4
강남구,수서동,11680750,0.5361782157687524,0.09797227315079429,0.5688073394495412,0.4552650407833678,0.4292918055754432,37.4
양천구,목5동,11470550,0.5698780271709342,0.2429672952238297,0.944954128440367,0.19057996197640903,0.0,37.2
성동구,행당2동,11200570,0.42362388421123076,0.19575480572933582,0.944954128440367,0.4193225259112374,0.14152788807742317,37.2
중랑구,상봉1동,11260580,0.5481320020548758,0.1448407038756937,0.779816513761468,0.42587239609951566,0.13424649686850504,37.1
구로구,수궁동,11530790,0.5245536304278885,0.17338028458285495,0.8073394495412846,0.36718932068606014,0.16525071446463102,37.1
중구,신당5동,11140650,0.5538180757116583,0.08584400291582878,0.33944954128440374,0.7335609297381278,0.3523269320316476,37.1
성동구,송정동,11200720,0.43715474354132167,0.1122815142082354,0.47706422018348615,0.6652615655089231,0.4736456961000168,37.1
금천구,시흥3동,11545690,0.4691609856491027,0.12284926897907997,0.8440366972477066,0.4658053437455283,0.21369123716743396,36.9
강북구,번2동,11305603,0.419817078040321,0.17981787792128875,0.7339449541284405,0.5492609931107797,0.2445835867164832,36.9
강서구,화곡2동,11500550,0.48513964258844045,0.1525232413357228,0.6697247706422019,0.502765909601979,0.27279229616277806,36.9
동작구,사당3동,11590640,0.5295606057883974,0.17640344391642596,0.7981651376146789,0.36636752049389787,0.14788483107562392,36.8
용산구,이태원2동,11170660,0.5915416659499372,0.18218632365713439,0.4036697247706422,0.5253470163746754,0.24615635053331883,36.8
송파구,방이1동,11710561,0.593168606741658,0.1416611587776446,0.8256880733944955,0.3050882106425168,0.10755752705205021,36.7
용산구,보광동,11170700,0.5625667996327607,0.13546966892509718,0.3211009174311926,0.5991373142261383,0.3792758502090513,36.5
성동구,금호2·3가동,11200615,0.5880337451957961,0.1761828089788257,0.5871559633027522,0.44645419792710106,0.1457451160940602,36.5
서초구,방배2동,11650610,0.6550677760462918,0.1522452566724057,0.5596330275229359,0.38265224768485395,0.14157177147101346,36.4
성동구,사근동,11200550,0.6010639346915131,0.08056009770237513,0.5504587155963304,0.5275793691354744,0.227243258644783,36.3
은평구,증산동,11380640,0.5261727022846271,0.10099210927849737,0.8440366972477066,0.3817650305619722,0.18607579388904874,36.1
강남구,개포2동,11680670,0.5890497293923128,0.12919674560460748,0.9908256880733947,0.1554796900872908,0.08760433068467943,36.0
송파구,거여2동,11710532,0.5069390287762886,0.16060588061070905,0.706422018348624,0.38168325939857306,0.2539252971909978,35.9
양천구,신정2동,11470630,0.5486828817652999,0.14808712989451928,0.8715596330275229,0.30759449680070317,0.10082670764889601,35.9
강동구,강일동,11740515,0.5262055902356083,0.135912600517539,1.0,0.21528711899748565,0.13155262280266108,35.9
도봉구,쌍문3동,11320680,0.5449379898482226,0.14958158349973108,0.4954128440366973,0.49778604575096597,0.2880256017484051,35.8
마포구,염리동,11440610,0.5490299209732775,0.1338050966202539,0.5871559633027522,0.4852464378436945,0.22773793258626343,35.8
마포구,망원2동,11440700,0.6261414052251787,0.15378785009648432,0.44036697247706424,0.5155262996504282,0.15366729610987145,35.8
노원구,월계2동,11350570,0.4659967924016807,0.15695593032881816,0.7706422018348623,0.400960811169941,0.25605699361576056,35.8
광진구,광장동,11215810,0.5825777088940461,0.138615179772458,0.9633027522935779,0.19099290635157518,0.06834969848864708,35.8
양천구,신월5동,11470600,0.49105822128732024,0.10605690730964311,0.7614678899082571,0.46566224420957947,0.22482165422890413,35.6
영등포구,신길5동,11560670,0.3976791654217561,0.23076998342359586,0.6055045871559633,0.5576466259173702,0.2608905780555015,35.5
중구,중림동,11140680,0.5340208040109161,0.06145411160824031,0.6972477064220185,0.5075985853588731,0.23181080032197246,35.5
송파구,잠실6동,11710710,0.641804219168098,0.15757744568277335,0.7247706422018348,0.2747102234397041,0.05515563469455639,35.4
성동구,왕십리2동,11200520,0.4947915914633211,0.08120917584383597,0.7339449541284405,0.5458920211787313,0.18652909375551563,35.2
송파구,거여1동,11710531,0.5197417451014076,0.10660103458333856,0.7706422018348623,0.38729276120776013,0.20698305996321148,35.0
동대문구,이문2동,11230750,0.47338222931835217,0.1730792590710755,0.6972477064220185,0.4722652656540671,0.1805098510350114,35.0
중랑구,면목5동,11260550,0.4568809209127833,0.11540469794350247,0.6422018348623855,0.5353558067747408,0.29819312260133246,35.0
도봉구,방학3동,11320710,0.4694334677137383,0.19831672577709883,0.8348623853211009,0.3894883169450294,0.08891502512146277,35.0
용산구,용산2가동,11170520,0.5563029266674887,0.18082207950859439,0.25688073394495414,0.6233783756158391,0.29173520849918383,35.0
양천구,신월2동,11470570,0.5181999388051569,0.16176688313971982,0.7247706422018348,0.40366334812028537,0.1401309011237165,34.8
강남구,개포4동,11680690,0.6246426003573246,0.1032156449039847,0.6697247706422019,0.2946501216346056,0.18911983328781923,34.8
은평구,신사2동,11380632,0.47615582610033147,0.14999157911822247,0.779816513761468,0.3899176155528754,0.19772557564343415,34.7
노원구,중계본동,11350619,0.530557993553589,0.1917599149084055,0.8256880733944955,0.27809963816260197,0.07074947022937378,34.4
동대문구,휘경1동,11230720,0.5503826180764336,0.1273240252563863,0.5137614678899083,0.48097798311425466,0.24024603320311824,34.2
중구,동화동,11140665,0.4710146071078958,0.12522255096811258,0.5229357798165137,0.7537870270049267,0.1204236555649156,34.2
서초구,방배1동,11650600,0.6223511669332574,0.13151525455663132,0.5504587155963304,0.3534681194676701,0.17531446313270602,34.1
성동구,행당1동,11200560,0.6018793259585428,0.16317068473497895,0.4036697247706422,0.4752417360017991,0.17211547114346895,33.7
성북구,정릉1동,11290620,0.4961617227352162,0.12044029359980185,0.7889908256880734,0.412261585951714,0.1296583701536842,33.6
관악구,남현동,11620630,0.5507549431582727,0.052981308779109726,0.6972477064220185,0.4379377312590713,0.19231727207128677,33.5
강동구,상일동,11740520,0.5973472720856251,0.08734149019617339,0.8073394495412846,0.23491628677147003,0.12432918893735187,33.3
용산구,원효로2동,11170570,0.47897245992101556,0.09851576038964052,0.8073394495412846,0.4071999509373021,0.1678259887987704,33.2
강동구,암사2동,11740580,0.5200825452475976,0.07404510610220487,0.7981651376146789,0.3940388821881964,0.14658011848441968,33.2
성북구,돈암2동,11290590,0.4428387398907948,0.12603874111989122,0.9633027522935779,0.35946194574483337,0.08367880382537465,33.2
성동구,금호4가동,11200620,0.48225188321147683,0.09537043118193346,0.7155963302752294,0.396087249831347,0.26566949398126916,33.1
동대문구,전농2동,11230570,0.4942011168885797,0.13578924018472688,0.6330275229357799,0.4643416399206819,0.18486044418242883,33.0
서초구,내곡동,11650660,0.5894866462472285,0.09499286893276698,0.81651376146789,0.16936034507430975,0.16598637404882424,32.9
양천구,신정1동,11470620,0.5800032984804696,0.14495913058708979,0.6146788990825689,0.373424371895251,0.09570715479432948,32.8
강서구,가양3동,11500605,0.3714096791612903,0.13277518159797677,0.6146788990825689,0.503285156489564,0.380408247108824,32.3
성북구,장위3동,11290780,0.45032863140493706,0.09732589527168709,0.7706422018348623,0.4219269374655028,0.1976113704010387,32.0
금천구,시흥2동,11545680,0.39227981246277865,0.1504464913435875,0.9357798165137615,0.31335118670400863,0.16445322883084906,31.9
노원구,중계1동,11350621,0.4745762607833862,0.12856299038516047,0.8623853211009175,0.3246519614857821,0.08523540186237485,31.7
서초구,반포3동,11650580,0.5407488211732366,0.14004645349006006,0.8256880733944955,0.21727824682625685,0.07405130404286914,31.6
광진구,능동,11215780,0.5129609678946491,0.10039742937881496,0.4220183486238531,0.4761003332174909,0.337180177530026,31.5
용산구,이촌1동,11170630,0.546527577588409,0.15517610019889833,0.81651376146789,0.1841036858351901,0.06232341806419193,31.2
성동구,금호1가동,11200590,0.44608033280797355,0.09489238376014686,0.7247706422018348,0.41157470817916053,0.2136263661990054,30.9
송파구,위례동,11710647,0.5550509189226104,0.09025909330459453,0.7981651376146789,0.19497107345094733,0.14052263810833918,30.7
종로구,청운효자동,11110515,0.5967091162417161,0.12107666842963966,0.37614678899082565,0.44327738822904106,0.15603606669208497,30.2
구로구,구로1동,11530520,0.44936512509361437,0.06104149008322543,0.8807339449541284,0.36218901404419745,0.11862743655771704,30.0
양천구,신월4동,11470590,0.5347742062717266,0.10742187173535697,0.5137614678899083,0.4507553611219004,0.14649053435493506,29.9
강동구,고덕1동,11740550,0.49237789704320445,0.08954433139193788,0.9266055045871561,0.1767279268965798,0.11038577334190472,29.7
성북구,정릉3동,11290640,0.5158093323813308,0.15747662399635876,0.3119266055045872,0.5467874154179528,0.1679507489251853,29.1
영등포구,신길7동,11560690,0.4734709539607501,0.060182879213911925,0.7155963302752294,0.41567553202363206,0.1335233381194856,28.9
서초구,방배3동,11650620,0.49360865796629405,0.17334362911405224,0.7247706422018348,0.19674550769671062,0.1130183870095475,28.8
양천구,신정6동,11470670,0.43693662305482284,0.12258446415569804,0.9633027522935779,0.22713576057403362,0.03624151307117815,28.7
노원구,상계9동,11350710,0.404826822553356,0.09689172768684308,0.7706422018348623,0.38953329108489876,0.15943668546169484,28.4
송파구,풍납1동,11710510,0.46655118235766857,0.11696756419364959,0.4220183486238531,0.4239875707831633,0.30289646453018415,28.1
송파구,송파2동,11710590,0.5514687503554915,0.1101186619309421,0.6422018348623855,0.25799210908273196,0.08777581880575028,28.0
은평구,수색동,11380650,0.4805132929840974,0.11591972913098347,0.596330275229358,0.32262403663348116,0.2028775609044697,28.0
송파구,잠실2동,11710670,0.5155300517514815,0.1653799913509578,0.743119266055046,0.1667191364965146,0.04485916489947337,27.7
서대문구,북가좌1동,11410710,0.4205371438230754,0.06275397761828666,0.853211009174312,0.3305476623668664,0.1328130086508087,27.7
동작구,사당4동,11590650,0.4922583338913016,0.09274610513923094,0.45871559633027525,0.4701801009873867,0.18156472554016184,27.4
강서구,등촌2동,11500530,0.48426575597075183,0.11471409495857463,0.6055045871559633,0.3618660179487705,0.1128226431207979,27.2
서대문구,홍제2동,11410655,0.4204173369134536,0.10045695000945903,0.6238532110091743,0.3952736267555246,0.20252948919617042,27.0
종로구,숭인1동,11110700,0.3303409181555982,0.07049185117761361,0.37614678899082565,0.7192673303759429,0.3442540340531675,26.7
서대문구,남가좌1동,11410690,0.5083274800374272,0.036956523617487,0.6788990825688074,0.32549829302696387,0.1357879128337913,26.7
도봉구,쌍문4동,11320681,0.37431334900577473,0.13141281610724595,0.7247706422018348,0.39424739865486447,0.12088869305089178,26.5
양천구,신월6동,11470610,0.4947915914633211,0.09209480201789733,0.5688073394495412,0.3191896477707139,0.17685614412607487,26.5
동작구,사당5동,11590651,0.41987719598147444,0.07921467784661204,0.688073394495413,0.35240100578530975,0.19097244043817616,26.4
노원구,상계8동,11350700,0.371646901705346,0.08193967416139292,0.7981651376146789,0.3871496616718113,0.11962979091233256,26.0
강동구,명일2동,11740540,0.5166792436535591,0.07882267236045949,0.7155963302752294,0.2452480732669624,0.05694006282232073,25.9
강남구,일원본동,11680720,0.42508887403346807,0.14703137812242228,0.8440366972477066,0.17045199010568934,0.07019035121458628,25.9
노원구,하계2동,11350612,0.35069446520516934,0.11807398144331202,0.8073394495412846,0.31100435431445095,0.10648849260517729,24.6
관악구,청림동,11620545,0.4390518733397287,0.07661856362661466,0.5412844036697247,0.41198356399615665,0.157915817990774,24.5
강남구,대치1동,11680600,0.5263699380248236,0.07663162575986376,0.779816513761468,0.128127235930249,0.015901738162938744,24.2
송파구,잠실4동,11710690,0.39849535141995385,0.13085874799970912,0.8348623853211009,0.19784124128626046,0.04843231644243396,24.0
성북구,돈암1동,11290580,0.3638102399622364,0.13486457072974203,0.5412844036697247,0.42949894719627135,0.15594183319972785,23.6
성동구,응봉동,11200580,0.3761715570994816,0.08301560481767485,0.706422018348624,0.3505652431669972,0.12615108630256472,23.5
노원구,상계10동,11350720,0.34637018028716215,0.10257076336288923,0.688073394495413,0.3828035243371428,0.1361740092908949,23.4
강남구,일원2동,11680740,0.43246060619282845,0.026179748220828355,0.7155963302752294,0.2613774352474598,0.18378508055219556,23.4
영등포구,신길4동,11560660,0.4352369763395102,0.11962043434765068,0.1834862385321102,0.5407118179773902,0.2563498453661597,23.0
강동구,암사3동,11740590,0.4448325833772847,0.11142282270880619,0.6146788990825689,0.2708506245272604,0.07879597179346043,22.7
관악구,난향동,11620715,0.37892265366562783,0.11508510149428103,0.5045871559633028,0.32990984729235207,0.23312618584671377,22.2
종로구,교남동,11110580,0.38815491274676805,0.025174386200117773,0.5137614678899083,0.4300795224564058,0.2533833451646547,22.2
종로구,부암동,11110550,0.4573675231006057,0.0825294658267561,0.5137614678899083,0.2689290021873787,0.1702144141239459,21.9
종로구,평창동,11110560,0.497559978795141,0.14294690535343224,0.4678899082568808,0.18690434818161372,0.11743920306175762,21.9
용산구,효창동,11170580,0.3767098654893989,0.0465487262037871,0.4954128440366973,0.4870086064149477,0.18144665528384207,21.7
종로구,창신3동,11110690,0.31336824276512065,0.08364916625148269,0.2935779816513763,0.6725678189586444,0.21033786489247716,20.5
서초구,반포2동,11650570,0.4326284271105214,0.06949470059234512,0.6972477064220185,0.115984218165464,0.03817120827724262,18.0
송파구,오륜동,11710566,0.4183074279460932,0.07608677286720739,0.7247706422018348,0.07576916000572398,0.03303754738347,17.2
용산구,서빙고동,11170690,0.41081225416794387,0.06443354875932455,0.4678899082568808,0.23378375615839064,0.12098103393925044,16.2
강남구,개포1동,11680660,0.3051512446244954,0.04594114343834961,0.6422018348623855,0.12190853895373799,0.16487207925095712,13.1
용산구,이촌2동,11170640,0.38965958072035456,0.05926888968734724,0.15596330275229364,0.31037062779810687,0.15495578542286964,10.5
종로구,무악동,11110570,0.2858067696867542,0.0112869260601756,0.3669724770642202,0.31169123208700444,0.1672242474760875,9.1
송파구,잠실7동,11710720,0.29458575993143665,0.051356676384463174,0.5504587155963304,0.15214751517877234,0.04307072601915359,8.7
강동구,둔촌1동,11740690,0.0,0.06175820198514033,0.06422018348623859,0.15025451274607993,0.9999999999999998,6.4
서초구,반포본동,11650550,0.37376766162556174,0.0,0.22935779816513768,0.0,0.05711563812253299,0.0
